ticket_id,class,luggage_weight,client_id,flight_id
4134,2,13.0,4533,587
4135,2,31.5,4164,77
4136,0,4.5,4451,390
4137,0,20.7,4005,197
4138,1,35.1,4919,688
4139,2,14.9,4101,541
4140,0,36.3,4738,476
4141,2,16.0,4238,669
4142,1,5.0,4116,95
4143,0,20.0,4712,745
4144,0,23.1,4399,410
4145,2,9.9,4515,585
4146,2,30.1,4370,980
4147,2,13.8,4237,103
4148,0,32.3,4135,600
4149,1,4.3,4894,227
4150,1,37.8,4016,102
4151,1,37.6,4999,140
4152,1,5.9,4239,716
4153,2,1.7,4743,804
4154,0,30.0,4423,567
4155,2,33.1,4476,152
4156,2,11.2,4952,647
4157,2,17.9,4825,276
4158,2,9.4,4889,461
4159,2,5.8,4045,336
4160,2,22.1,4107,290
4161,0,27.2,4326,925
4162,1,18.9,4147,283
4163,1,2.6,4325,242
4164,1,23.8,4317,842
4165,2,28.8,4507,664
4166,0,36.7,4382,254
4167,1,32.8,4117,114
4168,1,14.5,4458,417
4169,0,14.1,4293,639
4170,2,25.2,4510,691
4171,0,22.7,4392,183
4172,0,21.8,4001,2
4173,1,37.4,4044,403
4174,2,32.0,4699,379
4175,2,22.7,4772,278
4176,2,9.2,4958,506
4177,0,32.9,4936,732
4178,0,29.5,4110,744
4179,0,16.1,4820,237
4180,0,24.2,4432,515
4181,2,26.2,4482,344
4182,1,18.0,4941,971
4183,2,12.9,4106,71
4184,0,9.1,4119,435
4185,0,34.1,4321,330
4186,2,28.7,4837,219
4187,0,1.7,4586,72
4188,0,27.6,4094,904
4189,0,23.6,4056,548
4190,2,11.2,4164,193
4191,1,29.8,4012,752
4192,1,5.7,4812,325
4193,2,25.7,4736,637
4194,0,29.0,4310,658
4195,1,14.4,4391,578
4196,2,29.5,4636,970
4197,1,36.7,4093,708
4198,0,0.8,4333,304
4199,2,28.5,4141,180
4200,1,5.9,4403,29
4201,0,30.3,4050,507
4202,0,18.6,4395,775
4203,1,14.0,4604,669
4204,1,20.7,4769,618
4205,1,35.2,4931,710
4206,2,36.2,4826,263
4207,0,6.6,4899,802
4208,1,33.7,4982,672
4209,1,31.2,4495,185
4210,0,29.8,4256,790
4211,1,36.5,4491,400
4212,2,22.7,4758,813
4213,0,31.4,4630,395
4214,0,6.1,4693,341
4215,0,13.6,4259,806
4216,1,13.1,4727,213
4217,1,10.2,4479,578
4218,1,21.4,4448,553
4219,1,0.4,4865,412
4220,1,4.3,4201,940
4221,2,36.3,4940,677
4222,0,11.3,4040,905
4223,2,10.3,4205,609
4224,2,4.1,4595,799
4225,0,2.9,4982,802
4226,1,34.8,4200,143
4227,1,9.2,4687,969
4228,1,1.8,4659,720
4229,2,26.3,4342,240
4230,2,18.5,4061,641
4231,2,34.5,4319,705
4232,1,10.2,4705,338
4233,0,23.3,4449,341
4234,2,0.7,4754,326
4235,2,30.6,4041,948
4236,0,16.3,4207,184
4237,2,34.4,4279,809
4238,2,32.7,4347,199
4239,2,12.4,4239,972
4240,1,17.7,4009,793
4241,1,12.4,4284,271
4242,2,11.5,4721,230
4243,1,25.4,4031,335
4244,0,23.5,4858,712
4245,0,33.6,4026,873
4246,1,25.4,4572,620
4247,2,39.9,4525,641
4248,1,25.6,4284,643
4249,2,32.4,4590,187
4250,2,6.7,4136,456
4251,0,4.1,4005,117
4252,0,7.0,4703,460
4253,1,34.9,4834,788
4254,0,29.4,4026,998
4255,2,38.0,4919,963
4256,1,30.0,4644,749
4257,1,24.8,4361,136
4258,2,27.2,4385,408
4259,1,37.6,4943,296
4260,2,39.1,4182,92
4261,0,39.5,4468,719
4262,2,33.3,4808,420
4263,2,32.9,4407,357
4264,0,17.6,4135,82
4265,2,14.7,4471,117
4266,0,6.2,4176,800
4267,2,23.3,4216,102
4268,1,1.7,4776,82
4269,0,20.0,4237,632
4270,1,28.5,4534,628
4271,0,17.0,4581,589
4272,1,30.7,4625,671
4273,1,6.0,4173,962
4274,1,12.3,4600,225
4275,2,19.3,4320,948
4276,1,29.7,4826,901
4277,0,36.0,4295,495
4278,1,33.1,4322,731
4279,2,3.7,4484,992
4280,0,15.9,4038,590
4281,2,11.5,4565,200
4282,2,4.8,4516,753
4283,2,18.6,4094,545
4284,0,15.5,4167,895
4285,1,7.0,4540,633
4286,2,26.5,4902,43
4287,1,28.5,4966,872
4288,0,21.8,4273,655
4289,2,15.0,4179,487
4290,0,16.7,4058,161
4291,0,30.6,4227,292
4292,1,36.2,4982,552
4293,0,9.0,4088,951
4294,0,3.6,4187,475
4295,2,19.9,4579,964
4296,1,32.2,4929,894
4297,1,23.0,4194,439
4298,1,18.0,4751,653
4299,0,16.7,4009,10
4300,1,4.9,4628,620
4301,2,21.1,4012,723
4302,0,10.1,4885,585
4303,1,7.3,4314,120
4304,1,6.6,4743,930
4305,1,3.9,4527,294
4306,0,29.0,4168,417
4307,1,7.1,4058,265
4308,1,21.8,4893,396
4309,1,9.3,4439,36
4310,1,39.5,4465,926
4311,0,7.5,4554,211
4312,1,6.6,4607,470
4313,1,28.2,4935,755
4314,1,17.5,4162,14
4315,1,3.4,4187,649
4316,0,33.6,4034,632
4317,0,13.4,4942,893
4318,0,36.3,4405,625
4319,0,27.0,4891,994
4320,2,33.7,4123,14
4321,0,35.3,4680,316
4322,2,15.8,4854,587
4323,2,38.4,4382,770
4324,1,1.7,4375,766
4325,1,20.7,4214,864
4326,0,19.6,4758,784
4327,0,21.5,4364,486
4328,2,4.0,4652,558
4329,2,33.2,4954,331
4330,1,25.6,4901,552
4331,2,27.1,4859,605
4332,1,24.7,4299,40
4333,1,20.0,4493,212
4334,2,14.3,4037,109
4335,2,4.4,4194,752
4336,0,32.1,4984,204
4337,2,0.9,4478,861
4338,2,24.5,4548,609
4339,2,13.0,4354,355
4340,1,39.1,4347,313
4341,1,34.1,4804,68
4342,1,15.4,4381,81
4343,0,20.2,4718,756
4344,1,32.2,4407,326
4345,2,33.2,4885,927
4346,1,12.5,4677,842
4347,2,39.2,4045,677
4348,1,37.4,4131,710
4349,2,16.9,4729,806
4350,0,11.9,4440,722
4351,2,14.7,4108,861
4352,1,15.0,4858,287
4353,2,32.5,4200,780
4354,1,24.6,4534,423
4355,2,0.7,4660,15
4356,2,34.5,4957,43
4357,1,3.2,4827,226
4358,2,0.2,4821,978
4359,1,22.1,4710,900
4360,1,35.4,4905,198
4361,1,30.0,4444,695
4362,1,1.0,4416,330
4363,1,39.9,4351,694
4364,2,9.1,4464,248
4365,0,16.3,4393,953
4366,1,26.4,4920,232
4367,1,26.3,4228,774
4368,2,17.4,4074,863
4369,2,39.7,4070,423
4370,2,3.4,4269,279
4371,0,8.7,4803,955
4372,0,29.9,4318,666
4373,0,17.6,4462,80
4374,0,4.7,4922,656
4375,0,8.8,4822,708
4376,0,7.9,4373,295
4377,0,39.5,4353,371
4378,2,26.9,4435,965
4379,1,21.3,4941,669
4380,2,29.7,4948,379
4381,1,9.6,4694,531
4382,1,29.9,4093,51
4383,1,38.6,4978,306
4384,1,29.6,4123,522
4385,0,19.2,4067,230
4386,0,21.7,4972,432
4387,1,0.3,4375,850
4388,0,34.2,4106,582
4389,2,20.9,4014,688
4390,0,17.8,4768,33
4391,2,21.4,4373,189
4392,0,7.2,4272,55
4393,1,14.1,4398,870
4394,1,28.1,4443,542
4395,2,22.2,4894,492
4396,0,13.0,4878,713
4397,0,28.6,4614,495
4398,1,10.1,4844,514
4399,2,36.9,4724,31
4400,1,18.1,4692,181
4401,1,0.3,4096,89
4402,0,18.7,4130,935
4403,0,0.0,4204,364
4404,2,22.4,4796,388
4405,2,16.8,4193,463
4406,2,35.8,4463,63
4407,2,5.7,4583,797
4408,2,27.1,4553,907
4409,2,4.1,4173,742
4410,2,20.0,4138,321
4411,0,13.8,4686,798
4412,2,1.2,4430,897
4413,0,6.5,4904,658
4414,1,5.2,4375,742
4415,2,9.9,4107,158
4416,2,5.5,4338,61
4417,1,15.7,4458,842
4418,2,6.2,4178,442
4419,1,9.8,4892,413
4420,1,32.1,4448,347
4421,1,2.4,4864,474
4422,0,22.7,4774,700
4423,2,16.7,4211,968
4424,2,21.9,4291,263
4425,2,35.8,4609,660
4426,1,29.1,4900,819
4427,0,25.9,4080,234
4428,0,26.8,4242,806
4429,0,15.7,4471,284
4430,0,3.3,4035,820
4431,1,30.7,4465,730
4432,0,11.2,4447,318
4433,1,33.4,4750,270
4434,0,30.8,4000,343
4435,2,37.1,4254,401
4436,0,21.6,4293,684
4437,2,16.9,4029,280
4438,0,6.2,4141,688
4439,0,18.8,4171,500
4440,0,13.3,4659,14
4441,2,12.6,4768,569
4442,1,33.1,4294,714
4443,1,5.8,4419,842
4444,2,12.8,4278,559
4445,2,32.2,4566,92
4446,1,1.5,4146,102
4447,1,38.4,4068,101
4448,0,3.1,4494,982
4449,2,26.7,4952,980
4450,1,10.2,4148,415
4451,2,6.9,4289,965
4452,2,29.0,4011,588
4453,2,25.5,4854,532
4454,1,10.1,4849,559
4455,0,1.3,4438,167
4456,0,5.4,4945,98
4457,1,23.5,4869,337
4458,0,14.3,4044,337
4459,0,5.1,4693,310
4460,2,17.3,4701,736
4461,1,5.4,4179,222
4462,1,7.5,4682,257
4463,2,4.5,4094,483
4464,2,13.3,4052,761
4465,1,6.9,4113,156
4466,0,22.2,4399,561
4467,1,15.0,4191,640
4468,0,7.1,4118,749
4469,1,37.9,4539,955
4470,2,11.9,4183,837
4471,2,3.4,4302,391
4472,0,0.7,4168,127
4473,2,3.3,4502,741
4474,2,6.4,4603,395
4475,2,32.4,4920,199
4476,0,15.0,4482,555
4477,0,21.3,4326,7
4478,2,21.5,4420,811
4479,1,13.9,4831,458
4480,0,9.5,4733,48
4481,1,36.1,4214,958
4482,0,24.9,4136,70
4483,0,33.6,4736,209
4484,0,2.7,4302,149
4485,2,26.1,4804,763
4486,0,34.2,4658,712
4487,2,23.3,4938,91
4488,2,3.2,4306,280
4489,0,9.5,4453,587
4490,2,26.1,4582,82
4491,0,36.8,4052,31
4492,2,15.4,4463,210
4493,1,29.5,4153,912
4494,2,28.1,4336,254
4495,2,13.3,4746,880
4496,0,0.3,4270,491
4497,0,23.7,4312,730
4498,0,35.0,4148,969
4499,2,23.3,4483,148
4500,2,31.6,4413,19
4501,1,27.1,4960,411
4502,0,19.5,4479,98
4503,1,8.0,4364,915
4504,2,20.8,4727,276
4505,1,31.4,4584,282
4506,1,26.5,4909,439
4507,2,17.8,4385,130
4508,0,19.9,4785,928
4509,1,16.5,4124,593
4510,2,10.3,4835,538
4511,2,0.5,4266,159
4512,2,28.3,4520,530
4513,1,7.8,4034,610
4514,1,21.4,4465,209
4515,0,24.5,4263,136
4516,1,25.1,4079,340
4517,1,25.8,4747,857
4518,2,13.4,4448,578
4519,1,20.7,4386,72
4520,2,11.9,4611,435
4521,0,31.3,4686,847
4522,2,38.7,4919,54
4523,1,23.5,4872,122
4524,0,39.6,4153,905
4525,2,39.8,4753,443
4526,0,33.9,4832,505
4527,1,17.7,4678,303
4528,0,4.1,4122,936
4529,2,0.4,4116,191
4530,0,6.3,4001,798
4531,1,18.2,4353,854
4532,1,39.2,4726,612
4533,0,38.9,4292,648
4534,1,24.7,4277,131
4535,1,15.6,4143,395
4536,2,5.5,4043,730
4537,0,14.7,4466,209
4538,1,16.6,4970,717
4539,1,6.9,4796,129
4540,0,32.1,4609,319
4541,0,8.9,4277,563
4542,0,25.2,4751,119
4543,2,36.6,4066,206
4544,0,23.7,4335,412
4545,2,3.6,4557,913
4546,1,0.3,4651,5
4547,2,19.3,4475,910
4548,1,9.2,4815,902
4549,1,4.0,4955,188
4550,0,31.7,4823,143
4551,2,32.2,4847,582
4552,0,7.3,4689,475
4553,1,12.4,4088,60
4554,0,22.2,4418,35
4555,1,26.8,4820,790
4556,2,2.6,4300,682
4557,2,35.1,4536,491
4558,0,14.7,4017,887
4559,1,32.3,4515,575
4560,2,20.2,4572,227
4561,1,33.4,4588,994
4562,1,24.9,4290,497
4563,0,8.4,4780,930
4564,2,9.7,4805,807
4565,1,7.0,4445,283
4566,0,7.9,4814,401
4567,0,2.8,4578,830
4568,0,30.2,4493,284
4569,2,1.8,4599,178
4570,0,8.0,4094,560
4571,2,12.2,4318,878
4572,0,32.3,4193,440
4573,0,25.4,4689,531
4574,2,13.1,4108,530
4575,2,4.8,4245,198
4576,0,20.9,4825,785
4577,2,39.6,4196,573
4578,0,0.0,4338,127
4579,0,4.1,4727,392
4580,1,17.5,4395,512
4581,0,14.7,4530,840
4582,0,33.8,4785,240
4583,0,35.7,4680,611
4584,0,0.7,4868,772
4585,0,14.9,4893,247
4586,2,12.0,4761,804
4587,1,17.6,4950,680
4588,1,27.2,4777,57
4589,2,9.9,4218,175
4590,1,1.9,4838,245
4591,2,2.2,4936,604
4592,2,9.2,4414,409
4593,2,27.5,4382,272
4594,2,4.1,4123,867
4595,1,20.4,4830,262
4596,1,28.3,4747,479
4597,1,13.0,4935,184
4598,0,22.6,4891,986
4599,2,31.2,4368,376
4600,0,27.1,4839,617
4601,0,34.8,4204,308
4602,1,26.8,4584,13
4603,2,10.2,4051,772
4604,2,29.3,4695,906
4605,0,24.9,4727,242
4606,2,1.2,4818,544
4607,0,22.3,4738,581
4608,0,35.0,4263,778
4609,1,34.5,4198,435
4610,2,37.6,4868,685
4611,0,2.9,4006,58
4612,0,26.5,4865,592
4613,0,11.6,4747,742
4614,1,9.1,4991,353
4615,2,4.5,4191,600
4616,1,38.1,4328,431
4617,0,3.1,4610,773
4618,2,14.7,4768,93
4619,1,18.8,4586,488
4620,0,5.0,4837,590
4621,0,2.3,4512,957
4622,2,1.9,4534,937
4623,2,36.7,4320,996
4624,1,6.6,4155,11
4625,1,7.2,4108,726
4626,0,19.7,4885,554
4627,2,34.0,4139,357
4628,2,30.3,4773,200
4629,2,3.6,4057,530
4630,0,10.0,4701,41
4631,0,10.5,4372,300
4632,2,0.6,4491,890
4633,2,33.3,4144,702
4634,1,5.2,4025,61
4635,0,5.3,4672,992
4636,1,27.3,4821,979
4637,0,12.1,4116,329
4638,0,10.1,4096,794
4639,1,13.6,4429,558
4640,0,2.7,4836,910
4641,0,12.2,4715,263
4642,2,6.6,4671,256
4643,1,18.0,4232,139
4644,1,20.8,4975,9
4645,1,38.6,4649,7
4646,1,23.4,4246,859
4647,1,5.8,4780,464
4648,0,30.4,4061,186
4649,2,29.7,4361,762
4650,0,25.6,4007,37
4651,1,9.1,4674,535
4652,1,31.5,4547,320
4653,1,27.6,4533,156
4654,0,29.2,4159,693
4655,1,21.3,4991,497
4656,2,7.8,4326,411
4657,1,19.4,4529,593
4658,1,13.9,4407,92
4659,0,6.2,4739,227
4660,1,20.7,4357,330
4661,2,18.4,4860,243
4662,1,13.0,4427,54
4663,0,28.2,4095,60
4664,1,37.1,4770,363
4665,2,17.9,4917,461
4666,2,15.9,4938,53
4667,2,5.1,4656,551
4668,2,8.2,4645,575
4669,0,29.3,4548,474
4670,2,5.0,4133,448
4671,0,34.9,4998,289
4672,2,29.8,4126,326
4673,1,6.3,4310,855
4674,0,14.6,4827,165
4675,0,20.5,4830,784
4676,0,32.6,4868,398
4677,2,24.6,4543,189
4678,2,4.1,4960,646
4679,1,0.7,4789,900
4680,1,33.3,4381,507
4681,1,3.0,4023,373
4682,0,36.5,4974,935
4683,2,3.9,4405,315
4684,2,2.5,4360,496
4685,1,38.5,4623,764
4686,2,10.1,4792,572
4687,2,36.4,4985,472
4688,2,21.3,4963,511
4689,0,2.4,4787,840
4690,1,13.5,4676,591
4691,2,34.3,4396,915
4692,1,39.3,4804,412
4693,0,17.0,4383,63
4694,2,29.0,4316,434
4695,2,29.7,4163,887
4696,0,30.8,4195,251
4697,0,32.5,4329,953
4698,2,6.8,4407,507
4699,1,35.8,4402,334
4700,1,19.0,4686,717
4701,1,0.5,4746,394
4702,2,22.3,4581,457
4703,2,0.1,4951,848
4704,2,35.9,4345,584
4705,1,27.4,4390,226
4706,0,16.9,4367,427
4707,0,27.7,4047,301
4708,1,17.7,4253,754
4709,2,38.8,4636,487
4710,1,34.0,4400,522
4711,2,22.8,4670,58
4712,0,23.2,4910,565
4713,2,20.6,4379,763
4714,1,12.3,4865,167
4715,1,7.1,4973,477
4716,1,18.7,4717,698
4717,1,36.1,4206,124
4718,1,18.1,4704,225
4719,1,35.0,4452,747
4720,0,24.1,4794,2
4721,0,7.7,4257,225
4722,1,35.0,4142,540
4723,1,2.7,4907,140
4724,1,10.4,4428,720
4725,2,21.3,4153,236
4726,0,14.9,4891,627
4727,0,30.4,4738,13
4728,2,11.1,4655,128
4729,1,7.5,4624,349
4730,1,1.6,4672,812
4731,1,23.7,4868,833
4732,2,17.3,4622,166
4733,2,28.9,4048,510
4734,2,25.5,4072,635
4735,1,17.1,4716,785
4736,1,13.5,4967,863
4737,0,10.3,4437,555
4738,0,20.4,4119,393
4739,1,27.3,4405,761
4740,0,28.5,4220,537
4741,0,15.9,4044,337
4742,0,37.5,4891,944
4743,1,5.5,4420,6
4744,1,0.9,4480,777
4745,2,14.8,4930,179
4746,0,4.7,4091,635
4747,1,7.4,4159,630
4748,1,3.2,4721,613
4749,2,4.6,4603,600
4750,2,15.0,4373,989
4751,0,23.0,4630,784
4752,1,37.2,4999,63
4753,0,32.6,4634,964
4754,2,1.8,4006,697
4755,0,14.0,4346,585
4756,2,38.8,4192,804
4757,2,13.9,4880,28
4758,1,34.3,4938,410
4759,2,22.2,4042,460
4760,2,30.0,4602,35
4761,0,32.1,4505,914
4762,1,7.9,4597,628
4763,2,20.4,4793,650
4764,2,35.5,4544,261
4765,1,33.0,4303,661
4766,2,15.2,4139,752
4767,2,32.8,4761,808
4768,1,17.4,4271,233
4769,0,36.3,4548,527
4770,2,27.8,4606,321
4771,2,36.3,4901,525
4772,1,25.7,4306,880
4773,0,16.7,4386,665
4774,1,19.1,4546,959
4775,2,22.9,4682,730
4776,1,1.9,4623,654
4777,1,37.8,4416,792
4778,2,6.7,4343,718
4779,2,35.0,4327,429
4780,0,4.8,4732,716
4781,0,15.4,4567,914
4782,0,9.3,4279,821
4783,2,4.5,4677,652
4784,0,18.6,4678,809
4785,2,13.0,4237,58
4786,0,12.1,4236,945
4787,1,34.4,4240,56
4788,0,17.2,4092,581
4789,1,25.1,4472,676
4790,0,34.2,4298,916
4791,0,25.6,4323,560
4792,0,17.8,4661,116
4793,1,22.3,4898,687
4794,1,21.1,4397,246
4795,0,15.0,4773,925
4796,0,28.7,4137,940
4797,0,14.7,4352,470
4798,1,22.4,4733,421
4799,0,17.1,4239,843
4800,2,15.5,4510,95
4801,0,27.9,4126,822
4802,1,4.9,4206,926
4803,1,18.3,4730,164
4804,2,8.5,4662,404
4805,2,25.6,4532,67
4806,1,26.4,4379,898
4807,0,24.7,4008,324
4808,2,23.9,4482,333
4809,0,27.7,4232,163
4810,1,18.4,4668,268
4811,2,24.8,4296,48
4812,1,31.0,4603,63
4813,2,27.4,4987,322
4814,1,24.1,4775,760
4815,2,0.4,4711,908
4816,2,24.3,4775,994
4817,0,14.2,4807,345
4818,2,25.9,4378,784
4819,0,27.9,4274,529
4820,2,1.0,4732,542
4821,1,21.1,4610,831
4822,0,29.8,4562,561
4823,0,15.0,4075,413
4824,2,22.0,4543,515
4825,0,6.1,4683,808
4826,1,38.2,4406,641
4827,0,6.0,4684,216
4828,0,29.7,4056,626
4829,2,9.1,4535,472
4830,0,31.1,4895,920
4831,1,31.5,4583,984
4832,0,20.8,4592,357
4833,1,20.3,4008,800
4834,1,28.7,4190,217
4835,2,29.8,4321,48
4836,2,27.6,4386,720
4837,1,39.5,4581,545
4838,1,5.2,4176,358
4839,1,9.4,4363,464
4840,1,11.7,4407,465
4841,0,10.6,4594,370
4842,2,21.8,4529,759
4843,2,31.0,4965,881
4844,2,0.4,4576,193
4845,1,6.2,4623,109
4846,0,3.2,4855,904
4847,2,39.7,4170,217
4848,0,22.9,4378,549
4849,0,19.2,4238,682
4850,1,6.1,4808,782
4851,2,16.4,4642,41
4852,1,28.7,4593,731
4853,1,30.9,4730,401
4854,2,37.0,4446,474
4855,0,2.7,4940,616
4856,0,37.2,4902,295
4857,1,31.6,4626,186
4858,2,39.1,4478,825
4859,0,15.2,4891,183
4860,0,1.0,4561,469
4861,2,5.8,4320,140
4862,0,2.7,4752,616
4863,0,22.8,4252,247
4864,2,35.4,4173,743
4865,0,14.5,4177,607
4866,2,39.1,4644,356
4867,0,1.2,4178,745
4868,2,24.2,4968,47
4869,2,17.8,4291,8
4870,2,13.3,4675,852
4871,1,25.8,4851,857
4872,2,20.6,4229,773
4873,0,18.1,4671,76
4874,2,31.3,4944,123
4875,1,22.4,4355,282
4876,0,20.5,4957,11
4877,1,1.4,4917,224
4878,1,0.8,4971,322
4879,0,24.3,4541,365
4880,1,29.7,4963,320
4881,2,9.4,4307,308
4882,0,1.5,4079,99
4883,0,0.7,4954,550
4884,0,15.8,4648,490
4885,0,10.2,4138,648
4886,2,32.0,4340,352
4887,1,2.1,4194,953
4888,1,11.6,4569,953
4889,2,19.2,4734,152
4890,2,2.7,4976,732
4891,1,33.9,4461,818
4892,0,29.2,4065,427
4893,0,29.7,4640,193
4894,0,16.1,4088,736
4895,0,5.4,4217,522
4896,2,34.3,4860,679
4897,2,12.0,4125,203
4898,1,38.3,4306,456
4899,2,38.7,4148,380
4900,2,39.0,4640,2
4901,2,33.7,4994,634
4902,1,9.7,4795,479
4903,1,13.4,4493,453
4904,2,14.2,4658,503
4905,2,17.2,4998,609
4906,2,13.8,4210,509
4907,1,30.9,4066,190
4908,2,4.5,4507,411
4909,0,25.8,4258,130
4910,2,25.9,4113,632
4911,0,4.4,4022,243
4912,2,27.3,4062,569
4913,0,37.3,4672,482
4914,0,17.8,4065,86
4915,2,9.1,4120,536
4916,0,5.7,4193,982
4917,1,9.9,4442,866
4918,0,0.5,4855,945
4919,2,36.4,4284,17
4920,1,15.5,4393,220
4921,2,29.0,4458,794
4922,2,21.9,4081,789
4923,0,37.2,4066,549
4924,0,23.2,4451,988
4925,1,16.4,4776,90
4926,0,24.1,4543,369
4927,0,31.1,4073,476
4928,0,33.8,4608,391
4929,0,21.8,4069,793
4930,0,4.9,4161,385
4931,1,32.8,4171,839
4932,1,23.1,4609,474
4933,1,30.6,4794,358
4934,1,16.7,4782,250
4935,2,31.5,4153,79
4936,0,14.6,4368,673
4937,2,36.6,4863,506
4938,1,19.0,4478,344
4939,1,24.5,4875,398
4940,2,20.4,4359,830
4941,0,0.3,4929,51
4942,0,22.3,4733,24
4943,0,14.2,4731,254
4944,1,13.6,4294,458
4945,0,36.1,4181,655
4946,1,20.8,4205,157
4947,0,26.9,4787,728
4948,1,2.3,4092,985
4949,1,36.3,4148,523
4950,0,30.1,4379,244
4951,1,27.0,4239,391
4952,0,38.0,4941,459
4953,2,31.4,4043,745
4954,0,20.7,4329,154
4955,0,38.7,4537,382
4956,2,39.3,4625,780
4957,0,28.5,4078,505
4958,1,16.0,4273,303
4959,1,30.9,4438,136
4960,2,23.9,4420,999
4961,2,27.5,4708,813
4962,0,29.4,4078,325
4963,1,31.1,4395,205
4964,1,10.3,4644,702
4965,2,40.0,4029,327
4966,2,20.2,4370,872
4967,2,37.5,4870,653
4968,0,27.0,4402,586
4969,0,36.5,4482,850
4970,0,30.4,4483,677
4971,1,21.8,4603,991
4972,0,24.6,4221,637
4973,0,6.8,4724,866
4974,2,33.5,4736,655
4975,0,31.4,4255,118
4976,1,34.3,4514,455
4977,1,24.9,4213,339
4978,2,13.3,4542,572
4979,2,17.7,4842,536
4980,1,35.0,4886,125
4981,0,6.5,4012,303
4982,0,11.7,4216,59
4983,1,21.3,4610,364
4984,0,8.6,4209,619
4985,0,16.9,4553,745
4986,1,29.9,4435,873
4987,0,13.6,4716,559
4988,1,34.9,4944,576
4989,2,39.4,4717,557
4990,2,40.0,4096,565
4991,2,6.9,4759,247
4992,0,36.7,4242,647
4993,0,19.6,4202,14
4994,1,29.1,4199,213
4995,0,30.3,4366,904
4996,2,21.0,4634,893
4997,1,9.4,4060,846
4998,2,8.7,4507,41
4999,1,13.4,4538,38
5000,1,28.9,4648,937
5001,0,17.8,1163,426
5002,1,5.1,4167,645
5003,1,10.2,3803,258
5004,1,33.6,4031,798
5005,1,15.3,4371,838
5006,0,36.8,2735,666
5007,1,19.2,943,648
5008,1,4.0,4061,438
5009,1,30.8,2600,59
5010,2,27.1,1578,135
5011,1,24.5,4414,45
5012,1,10.8,3411,617
5013,0,34.5,1156,747
5014,1,3.1,4245,758
5015,1,12.5,1185,761
5016,1,4.1,3144,321
5017,0,5.1,1370,770
5018,1,5.1,1823,327
5019,0,9.8,4254,499
5020,0,25.5,2661,488
5021,1,20.7,2411,996
5022,1,12.7,3929,295
5023,2,31.6,1271,571
5024,2,23.0,3122,60
5025,2,29.5,3959,794
5026,2,27.2,1775,111
5027,0,39.7,4880,98
5028,1,3.0,982,228
5029,2,34.9,4377,397
5030,1,7.9,1990,809
5031,1,29.8,3773,904
5032,2,26.3,4462,548
5033,0,1.1,2294,607
5034,1,9.9,933,415
5035,0,19.6,902,169
5036,2,35.7,1821,689
5037,1,4.8,4370,255
5038,1,6.7,1948,667
5039,1,3.8,501,711
5040,1,3.5,4130,1000
5041,0,11.8,1465,538
5042,0,32.2,2029,602
5043,0,4.7,3713,486
5044,2,25.7,4229,143
5045,0,27.4,4388,937
5046,0,31.5,1993,428
5047,1,29.0,2564,391
5048,2,34.3,2577,158
5049,0,24.6,4740,574
5050,2,1.2,1737,778
5051,2,6.4,2719,279
5052,0,36.0,2939,181
5053,1,1.4,1588,94
5054,0,35.8,4623,293
5055,1,6.4,4745,540
5056,2,25.4,2262,703
5057,2,19.1,1233,954
5058,0,10.7,1229,345
5059,0,33.8,839,508
5060,1,21.7,1014,379
5061,2,36.4,2498,600
5062,1,10.6,339,599
5063,0,13.5,1793,604
5064,1,38.4,3187,775
5065,2,15.3,4221,537
5066,2,24.5,500,465
5067,0,4.0,4117,750
5068,0,35.4,3477,60
5069,0,2.7,3221,427
5070,1,2.8,225,450
5071,2,7.9,243,260
5072,1,2.9,3989,980
5073,1,11.5,4785,514
5074,2,22.2,166,781
5075,2,14.9,3855,201
5076,0,4.3,858,897
5077,1,25.3,2910,732
5078,2,22.7,357,179
5079,1,3.6,3872,949
5080,1,35.3,1505,637
5081,0,16.0,998,20
5082,2,2.0,582,902
5083,2,9.9,3492,715
5084,2,1.3,3814,125
5085,1,16.2,4411,340
5086,2,33.8,4308,776
5087,2,4.0,3168,595
5088,0,33.9,4193,953
5089,1,12.3,4792,594
5090,2,5.3,605,303
5091,2,9.6,3695,505
5092,0,29.4,1341,730
5093,0,0.5,3416,50
5094,1,13.2,3485,651
5095,1,1.4,2712,717
5096,0,12.1,4512,535
5097,2,39.6,371,115
5098,1,24.3,4457,611
5099,2,10.4,1515,671
5100,1,26.5,3821,205
5101,0,32.9,1943,480
5102,2,9.2,4456,410
5103,2,28.5,1797,1
5104,2,38.1,4379,280
5105,1,37.6,4963,735
5106,1,37.5,4187,108
5107,1,38.2,579,621
5108,2,14.5,2395,759
5109,1,34.0,2337,883
5110,1,22.2,3812,105
5111,2,37.5,39,396
5112,1,1.2,611,595
5113,1,16.6,3287,825
5114,0,15.4,3482,342
5115,2,36.9,948,812
5116,1,25.3,4319,443
5117,0,30.9,1771,121
5118,0,12.4,1306,328
5119,1,14.0,55,53
5120,1,5.5,3507,540
5121,2,30.6,3867,164
5122,1,23.5,2998,180
5123,0,9.3,3892,450
5124,1,22.8,2390,798
5125,2,27.6,809,452
5126,2,13.2,2450,832
5127,1,6.5,2164,302
5128,1,11.3,3423,156
5129,2,19.3,1896,796
5130,1,12.4,2473,472
5131,2,24.9,2223,263
5132,1,31.1,1133,234
