ticket_id,client_id,flight_id,class,luggage_weight,price
780,7187,1386,0,5.38,2092.2
781,8718,747,0,10.69,2059.2
782,2365,824,2,24.73,4309.2
783,6692,745,1,37.89,2397.6
784,8985,1063,1,22.55,345.24
785,5182,1679,1,27.45,2104.2
786,8672,813,1,31.57,516.24
787,742,1615,0,30.56,143.7
788,5537,1523,0,33.13,3259.2
789,3468,1911,2,27.48,515.7
790,6777,1375,1,3.69,381.24
791,2356,836,1,11.5,93.24
792,3920,552,2,23.53,3487.05
793,1875,1815,1,26.16,345.24
794,3107,457,2,38.45,4568.4
795,247,1061,1,20.23,474.48
796,9462,678,0,8.69,363.6
797,6874,609,1,13.99,167.04
798,8589,668,1,13.23,3365.64
799,701,183,1,30.39,3911.04
800,9028,1021,2,11.21,3191.85
801,1047,194,1,38.35,3502.8
802,6482,1993,2,2.2,395.55
803,1417,1383,1,1.51,522.36
804,2671,1474,0,13.47,1753.5
805,1566,1201,1,39.57,2008.08
806,9371,852,0,18.6,2057.1
807,2840,585,2,10.69,476.55
808,5083,1642,0,37.81,363.6
809,1889,810,2,11.5,476.55
810,6498,83,1,25.52,2468.52
811,8846,778,0,4.49,1673.4
812,518,1086,2,24.77,2997.0
813,3639,1180,2,30.26,4019.85
814,2911,1902,2,0.2,2794.95
815,8602,1695,1,19.56,397.8
816,9721,1603,2,21.1,3088.8
817,2341,1237,0,31.76,2872.8
818,1143,683,2,15.27,3103.65
819,1074,115,2,6.04,331.65
820,8781,1014,1,39.86,2720.16
821,8732,1349,1,20.0,2471.04
822,2372,575,0,10.47,191.7
823,4418,1055,1,12.16,2553.48
824,8027,703,0,35.9,1863.3
825,343,1945,2,35.01,233.1
826,4323,287,2,27.84,419.85
827,9568,1100,0,36.86,2578.5
828,3156,197,0,19.09,1673.4
829,2520,1528,1,6.24,186.48
830,1875,731,0,34.5,2679.9
831,8700,1548,0,33.76,2059.2
832,3347,1813,0,31.4,363.6
833,4120,1639,2,27.93,4888.8
834,4552,216,2,5.14,615.6
835,6683,1119,0,27.23,2256.6
836,2779,942,1,27.52,3654.72
837,6167,1091,0,4.26,2057.1
838,4932,726,2,35.0,400.95
839,4140,48,2,5.03,4888.8
840,4029,686,2,14.44,3980.7
841,5641,1204,0,14.92,287.7
842,3295,1702,0,18.85,3259.2
843,6750,435,2,4.03,4568.4
844,3768,776,2,17.99,287.55
845,6547,584,0,19.57,267.3
846,9913,337,0,23.01,363.6
847,5789,267,1,6.78,2720.16
848,7840,266,0,25.09,2919.0
849,6908,19,0,7.27,2057.1
850,3363,1451,2,1.12,3867.75
851,6744,1655,0,21.97,410.4
852,2981,608,0,5.07,2069.1
853,5479,1224,2,18.24,4443.3
854,8631,1513,0,21.34,2679.9
855,4224,640,1,22.12,3554.64
856,2193,1587,2,24.96,233.1
857,6850,72,2,1.11,615.6
858,9339,1375,0,0.14,317.7
859,6689,1713,0,13.41,331.5
860,2743,576,0,1.95,2059.2
861,8186,1231,0,24.7,2256.6
862,2333,591,1,23.77,2471.04
863,6510,1246,1,23.6,2707.92
864,5406,1475,2,31.75,545.4
865,9461,1791,2,17.66,3384.9
866,6787,280,0,33.87,1998.0
867,8606,1829,2,8.49,533.25
868,1116,35,1,16.78,474.48
869,1430,957,2,9.2,431.55
870,9093,1422,0,19.67,3045.6
871,4944,420,0,2.51,221.1
872,6769,181,2,0.78,497.25
873,1171,1352,0,9.36,2578.5
874,2897,1175,2,29.16,4888.8
875,7216,101,2,15.15,545.4
876,3614,924,1,7.19,230.04
877,1962,280,0,9.26,1998.0
878,511,490,0,0.88,331.5
879,2616,1019,2,30.53,154.8
880,4643,1796,1,3.81,522.36
881,5959,1705,1,17.58,3502.8
882,7536,102,2,7.52,4309.2
883,9613,962,1,5.22,152.64
884,9486,1870,2,30.3,208.8
885,1011,541,0,27.82,1998.0
886,6937,1602,2,22.27,154.8
887,8511,176,1,31.32,3184.56
888,944,1751,2,31.1,4309.2
889,220,1058,2,29.64,431.55
890,9957,1680,2,30.5,476.55
891,4623,406,0,2.88,2804.7
892,8381,1550,2,13.76,400.95
893,4180,1880,0,19.69,155.4
894,6377,344,2,24.57,3103.65
895,7434,1612,1,11.73,397.8
896,22,1908,0,34.51,2324.7
897,5691,1449,2,31.85,2862.9
898,7279,685,0,23.13,267.3
899,6633,7,0,29.52,1918.2
900,7462,1679,0,15.6,1753.5
901,4939,1365,0,32.08,2653.8
902,4024,1048,2,1.67,400.95
903,5919,1814,2,9.37,645.3
904,4559,1782,2,35.85,652.95
905,9538,280,0,36.43,1998.0
906,9400,1582,1,5.88,123.84
907,3613,141,0,36.61,2578.5
908,4478,1748,1,25.92,93.24
909,1153,1232,1,38.53,436.32
910,2118,360,1,26.6,2553.48
911,5086,1252,1,9.41,397.8
912,8990,1090,1,26.23,474.48
913,4831,1333,0,33.49,1863.3
914,9290,18,1,14.52,3215.88
915,4864,1331,1,23.48,3215.88
916,8385,783,2,9.65,3085.65
917,4966,1557,2,20.38,4207.05
918,7037,1564,2,20.88,545.4
919,8928,367,1,20.23,316.44
920,4510,1187,0,31.89,127.2
921,3043,1548,1,6.03,2471.04
922,9692,566,1,21.17,436.32
923,1926,1466,0,11.77,143.7
924,7802,399,2,26.34,4207.05
925,2538,1600,1,16.0,172.44
926,4066,1887,0,20.68,2679.9
927,3561,1835,1,32.16,3094.2
928,2143,784,0,15.54,103.2
929,7275,1459,0,6.04,1863.3
930,6848,857,2,14.56,4207.05
931,7126,1464,0,7.69,2057.1
932,4145,119,0,20.68,1998.0
933,4062,905,2,14.4,593.1
934,8502,722,0,34.33,2057.1
935,1023,252,0,12.56,287.7
936,5047,1754,2,7.66,3191.85
937,5544,626,1,31.42,397.8
938,9509,976,2,25.75,4309.2
939,8942,1899,1,22.68,335.88
940,5347,585,1,37.62,381.24
941,1062,1256,0,23.61,139.2
942,9915,985,2,29.31,2862.9
943,1921,643,0,32.59,2919.0
944,7705,960,1,9.31,167.04
945,4670,973,2,18.89,2877.3
946,1040,490,0,20.35,331.5
947,7421,719,1,16.73,516.24
948,6040,1333,0,17.17,1863.3
949,6067,1558,0,2.37,410.4
950,5294,1722,1,26.45,492.48
951,343,490,1,37.53,397.8
952,2870,150,0,26.6,435.3
953,1248,1763,2,14.22,2862.9
954,2439,1938,2,12.04,116.55
955,3003,166,1,27.69,2471.04
956,8603,870,2,8.76,4888.8
957,1941,1078,2,13.98,607.05
958,6457,62,1,2.74,522.36
959,5839,63,2,12.37,395.55
960,4581,847,2,2.63,4568.4
961,1357,702,1,18.38,2008.08
962,6354,1918,0,15.27,343.8
963,1667,225,2,25.98,3867.75
964,6234,957,2,30.95,431.55
965,7350,360,0,18.95,2127.9
966,8236,1353,1,33.5,316.44
967,3854,97,2,8.06,4568.4
968,8331,1520,2,18.82,116.55
969,5935,1960,1,9.64,320.76
970,2372,461,0,20.14,2679.9
971,1523,1055,0,5.33,2127.9
972,9588,342,1,2.41,167.04
973,7946,1814,2,17.55,645.3
974,5400,841,0,28.23,2127.9
975,7308,399,1,7.41,3365.64
976,41,922,2,30.58,190.8
977,7801,813,1,25.31,516.24
978,9955,204,1,21.26,186.48
979,4818,1385,2,24.72,593.1
980,4627,1106,1,13.36,3094.2
981,5348,148,1,8.32,2468.52
982,4785,592,1,2.61,3094.2
983,2379,869,0,1.93,395.4
984,3387,1538,1,34.41,3654.72
985,6711,1104,2,8.62,3191.85
986,244,756,2,25.89,4888.8
987,9924,669,2,4.68,497.25
988,8134,845,1,16.51,345.24
989,5745,1020,2,32.64,593.1
990,9345,1053,0,2.3,2804.7
991,4874,313,2,25.52,215.55
992,7031,874,2,17.1,2862.9
993,491,1821,1,32.1,3365.64
994,9837,1685,2,27.05,3103.65
995,3413,7,1,30.79,2301.84
996,9084,1345,2,33.76,3138.3
997,9071,138,0,23.88,1918.2
998,3110,594,2,1.69,2877.3
999,5230,1999,0,12.71,143.7
1000,8181,1991,1,3.63,186.48
1001,613,116,2,2.46,533.25
1002,6782,630,0,10.75,2872.8
1003,7307,1905,0,5.78,3045.6
1004,802,1919,0,18.15,430.2
1005,7388,229,1,2.64,3215.88
1006,6914,1961,0,8.56,2069.1
1007,1236,414,2,23.18,4309.2
1008,9716,889,2,28.37,3085.65
1009,9003,1502,0,31.09,221.1
1010,444,577,1,15.25,2482.92
1011,9325,1233,1,34.03,2468.52
1012,2432,420,1,5.22,265.32
1013,2601,893,2,10.15,3980.7
1014,8482,1493,0,4.32,2324.7
1015,5217,1429,2,7.45,545.4
1016,3422,788,2,2.3,3085.65
1017,1840,1996,2,37.1,4568.4
1018,3148,411,2,25.63,4568.4
1019,4769,1596,2,16.36,4443.3
1020,5283,1306,2,31.64,652.95
1021,4913,335,2,12.71,3138.3
1022,9038,492,2,5.23,4888.8
1023,4875,1743,2,4.65,4888.8
1024,1825,981,1,9.18,186.48
1025,2472,165,0,29.71,2059.2
1026,3154,371,1,12.12,152.64
1027,5356,1478,2,34.52,3487.05
1028,9301,1439,0,38.83,155.4
1029,3577,1253,2,7.22,3191.85
1030,4281,1184,1,18.49,522.36
1031,4215,1382,1,34.5,381.24
1032,1747,1297,2,24.56,533.25
1033,9863,1270,0,14.49,2872.8
1034,8200,1917,1,25.15,2397.6
1035,155,239,2,28.78,3384.9
1036,8775,868,0,15.46,2872.8
1037,594,39,1,26.7,412.56
1038,7780,1985,2,10.32,533.25
1039,8888,446,2,21.13,4207.05
1040,7167,405,2,12.51,497.25
1041,5690,1222,1,29.31,2482.92
1042,5628,115,2,19.58,331.65
1043,2837,1374,0,10.41,139.2
1044,7848,1391,1,24.87,316.44
1045,177,391,2,18.73,208.8
1046,4595,815,0,26.6,221.1
1047,4105,1614,1,0.64,186.48
1048,98,62,1,33.59,522.36
1049,4128,1694,1,24.44,474.48
1050,4286,1062,0,7.68,1998.0
1051,3596,433,1,16.25,172.44
1052,9465,976,0,9.8,2872.8
1053,4627,1737,2,37.1,331.65
1054,4767,159,2,37.28,2877.3
1055,9990,1233,2,24.24,3085.65
1056,3500,881,2,15.06,2862.9
1057,5143,1672,2,25.03,607.05
1058,6204,188,1,17.24,2301.84
1059,1744,1327,2,34.87,652.95
1060,5384,632,1,38.72,485.64
1061,6473,465,0,18.89,279.9
1062,7010,1085,2,6.16,515.7
1063,5473,1229,0,24.92,263.7
1064,4047,544,0,26.68,1908.6
1065,9655,933,2,1.64,431.55
1066,8099,52,0,30.18,267.3
1067,4076,1672,2,9.19,607.05
1068,303,301,1,6.12,2301.84
1069,7449,1647,0,34.07,2578.5
1070,3753,1800,2,37.96,431.55
1071,1643,512,1,6.04,436.32
1072,3371,1454,0,1.67,77.7
1073,1287,608,2,12.1,3103.65
1074,5582,181,1,29.4,397.8
1075,9176,1660,1,13.8,186.48
1076,7132,265,1,25.7,3094.2
1077,4859,277,0,34.07,1918.2
1078,7467,298,1,36.77,186.48
1079,6065,1616,0,19.49,1863.3
1080,6517,1665,2,22.45,4207.05
1081,5186,329,1,38.58,172.44
1082,7409,1375,2,0.55,476.55
1083,8500,127,1,5.09,2471.04
1084,3265,1258,0,16.3,343.8
1085,4528,406,1,38.9,3365.64
1086,2120,664,1,22.27,2510.64
1087,6291,1541,1,30.37,2471.04
1088,9116,1059,2,33.64,3980.7
1089,1657,446,0,37.26,2804.7
1090,7240,1835,1,1.65,3094.2
1091,2838,759,1,24.91,522.36
1092,1203,164,0,34.55,267.3
1093,8885,193,1,5.71,2008.08
1094,6498,56,0,26.85,2578.5
1095,7212,1180,2,38.56,4019.85
1096,1477,1150,0,21.63,430.2
1097,1412,762,1,39.14,2789.64
1098,4025,1204,0,10.12,287.7
1099,5579,336,1,2.23,397.8
1100,8913,197,0,26.81,1673.4
1101,1908,1232,0,11.05,363.6
1102,8241,1513,1,35.73,3215.88
1103,6288,196,1,5.91,2235.96
1104,4824,465,0,14.24,279.9
1105,2455,1447,1,12.66,2510.64
1106,2982,21,1,18.53,316.44
1107,1377,1059,1,2.29,3184.56
1108,5626,1196,0,30.65,331.5
1109,1831,1961,0,12.97,2069.1
1110,2779,1040,1,37.81,522.36
1111,5158,207,2,5.88,2630.25
1112,6382,316,0,30.68,2059.2
1113,3985,174,2,13.32,154.8
1114,2616,1520,2,39.66,116.55
1115,6874,94,1,30.77,265.32
1116,7141,1869,1,20.34,2397.6
1117,5532,991,1,32.16,172.44
1118,3124,549,0,22.47,1863.3
1119,4094,1680,0,4.76,317.7
1120,4638,137,0,17.91,2679.9
1121,8363,728,0,13.64,1998.0
1122,5914,1251,2,36.75,400.95
1123,7637,188,0,39.36,1918.2
1124,2900,1416,1,32.09,2008.08
1125,4671,1235,1,14.53,2104.2
1126,2072,252,0,12.29,287.7
1127,3700,355,0,18.21,404.7
1128,3895,136,1,34.53,2008.08
1129,2095,745,2,2.2,2997.0
1130,6017,360,2,9.48,3191.85
1131,2897,757,1,4.13,172.44
1132,3065,919,2,38.25,2510.1
1133,6395,673,1,11.42,335.88
1134,4855,1053,1,24.45,3365.64
1135,8625,528,2,8.96,476.55
1136,311,588,1,18.51,152.64
1137,1177,103,0,33.3,2919.0
1138,8266,1784,1,26.18,522.36
1139,1923,1644,2,22.84,395.55
1140,679,747,0,4.42,2059.2
1141,5524,909,0,8.22,1863.3
1142,7778,1455,2,3.2,3980.7
1143,4633,1163,0,17.65,2679.9
1144,4292,795,0,9.78,279.9
1145,2834,437,1,36.94,335.88
1146,4188,78,0,34.32,143.7
1147,5073,996,1,27.92,3911.04
1148,9473,563,2,27.66,4309.2
1149,7713,1929,0,21.78,263.7
1150,5998,172,2,15.77,3384.9
1151,2936,239,2,31.52,3384.9
1152,8114,1880,1,36.23,186.48
1153,6968,1361,0,3.03,2653.8
1154,7079,694,0,5.91,2578.5
1155,6103,1766,2,9.49,615.6
1156,9786,1717,0,19.18,395.4
1157,8289,726,0,20.52,267.3
1158,7959,362,2,7.48,545.4
1159,8318,442,0,11.66,1863.3
1160,7065,590,1,3.99,2235.96
1161,4503,420,0,17.33,221.1
1162,5148,328,2,0.32,233.1
1163,7336,932,0,20.62,410.4
1164,1259,1246,0,36.41,2256.6
1165,5961,390,2,0.57,4888.8
1166,8035,1878,1,11.37,522.36
1167,4422,1277,0,26.45,2057.1
1168,1091,87,1,26.27,474.48
1169,2627,155,1,22.94,492.48
1170,825,1962,1,29.42,2008.08
1171,6898,765,0,3.21,2919.0
1172,2043,1963,1,2.01,3654.72
1173,3540,1191,1,2.73,436.32
1174,931,780,0,20.22,77.7
1175,4594,1774,0,37.96,2578.5
1176,4479,1160,0,38.01,355.5
1177,7693,440,2,26.27,4019.85
1178,7271,249,1,33.45,186.48
1179,7630,612,1,15.71,93.24
1180,8259,1078,0,18.86,404.7
1181,3642,1398,0,28.89,1908.6
1182,999,1748,2,15.29,116.55
1183,5917,1530,2,27.54,395.55
1184,1706,174,1,4.14,123.84
1185,3511,1900,2,18.44,2510.1
1186,9002,95,1,21.03,2008.08
1187,3231,1709,2,16.62,3191.85
1188,7981,1477,1,35.06,2397.6
1189,2344,839,0,25.25,363.6
1190,3998,1686,2,39.31,607.05
1191,8248,1478,1,13.16,2789.64
1192,3611,334,0,36.36,331.5
1193,5927,278,2,38.94,3384.9
1194,5086,1482,2,7.25,3085.65
1195,2254,1607,0,25.1,143.7
1196,1813,1995,1,33.51,2104.2
1197,3944,1720,0,11.18,395.4
1198,3112,703,0,31.21,1863.3
1199,3236,528,0,22.1,317.7
1200,582,77,0,10.17,127.2
1201,869,799,0,20.14,1998.0
1202,2396,1656,1,34.71,3554.64
1203,1871,820,2,34.77,497.25
1204,240,1729,1,37.19,230.04
1205,9865,1469,2,24.6,4378.5
1206,1226,1787,1,17.63,167.04
1207,1477,1985,2,30.08,533.25
1208,7469,676,0,3.97,2962.2
1209,2589,1103,2,6.22,2862.9
1210,8648,1346,1,3.95,3094.2
1211,3422,1440,1,31.46,2008.08
1212,909,1781,0,22.68,143.7
1213,3347,1978,0,0.71,331.5
1214,6110,627,2,16.9,4019.85
1215,7710,1170,1,2.72,436.32
1216,5381,1590,0,30.92,267.3
1217,20,1743,0,23.51,3259.2
1218,1249,351,0,9.62,343.8
1219,4738,1645,2,38.8,4019.85
1220,8545,624,0,1.03,155.4
1221,6385,1587,2,1.4,233.1
1222,6907,191,2,8.48,3487.05
1223,7676,1539,1,7.65,167.04
1224,1486,1778,2,25.47,190.8
1225,8626,1459,0,2.43,1863.3
1226,9948,653,0,13.2,430.2
1227,6436,1201,0,0.4,1673.4
1228,4906,252,0,20.23,287.7
1229,7817,1342,0,2.23,139.2
1230,101,318,2,8.84,3085.65
1231,8875,46,2,39.32,3138.3
1232,7866,144,2,29.81,3384.9
1233,5198,729,2,24.12,2877.3
1234,6150,204,0,6.09,155.4
1235,1843,119,2,39.78,2997.0
1236,2078,769,1,16.33,3911.04
1237,5442,899,1,6.9,167.04
1238,503,726,0,27.49,267.3
1239,1695,725,1,24.31,3365.64
1240,7633,1935,2,1.57,431.55
1241,4773,863,2,28.36,2862.9
1242,4609,753,0,6.04,1918.2
1243,699,1720,0,39.91,395.4
1244,2572,1944,1,38.91,2789.64
1245,6361,121,1,4.73,2104.2
1246,6150,800,0,31.62,139.2
1247,5666,1747,2,34.37,3138.3
1248,534,39,2,30.08,515.7
1249,424,716,1,20.15,2789.64
1250,3053,871,1,31.19,265.32
1251,3199,1511,0,38.79,2962.2
1252,4348,1,2,35.58,233.1
1253,1677,128,2,13.53,593.1
1254,2765,1980,0,9.23,331.5
1255,155,1102,1,23.08,436.32
1256,3613,1214,1,20.24,2397.6
1257,2211,731,1,39.14,3215.88
1258,2695,1185,1,30.75,516.24
1259,311,407,1,13.16,2468.52
1260,8196,1715,0,4.82,3045.6
1261,231,849,1,5.36,2397.6
1262,6495,780,1,0.75,93.24
1263,9598,180,2,11.28,2862.9
1264,8176,1280,2,9.22,2877.3
1265,8129,940,1,28.38,123.84
1266,387,308,2,21.31,400.95
1267,6165,969,0,25.14,2059.2
1268,2237,927,0,3.09,2092.2
1269,3466,201,1,0.4,2104.2
1270,1165,868,1,11.79,3447.36
1271,1390,393,2,15.97,2997.0
1272,464,585,1,4.73,381.24
1273,5452,687,1,1.3,522.36
1274,9060,1112,2,8.27,515.7
1275,8594,543,2,34.35,431.55
1276,4310,362,1,35.35,436.32
1277,8874,235,2,37.57,419.85
1278,4853,1901,2,16.0,419.85
1279,710,1548,0,17.56,2059.2
1280,6738,619,1,25.31,2104.2
1281,3713,1512,2,4.65,515.7
1282,600,1818,0,10.04,279.9
1283,9546,1414,2,0.62,3487.05
1284,1934,1174,2,5.99,2997.0
1285,4863,1271,1,1.26,3554.64
1286,9070,1217,0,38.17,191.7
1287,2933,635,1,26.34,2397.6
1288,8576,708,1,30.3,152.64
1289,152,62,2,20.57,652.95
1290,8440,1127,2,8.88,215.55
1291,3333,750,1,29.07,93.24
1292,410,412,1,31.19,3554.64
1293,796,517,2,12.13,3980.7
1294,1252,802,2,19.02,593.1
1295,2722,1460,0,29.53,2578.5
1296,4305,104,2,19.55,419.85
1297,1316,1927,2,33.93,4378.5
1298,274,1901,2,8.56,419.85
1299,2019,424,2,25.3,3138.3
1300,6993,1652,1,6.38,397.8
1301,4845,580,0,37.15,2059.2
1302,8084,34,2,25.01,3867.75
1303,7311,224,1,6.09,426.6
1304,1252,905,0,28.26,395.4
1305,6247,1966,2,18.12,497.25
1306,664,1334,1,12.39,2468.52
1307,1065,1906,0,16.93,3259.2
1308,4378,390,0,30.77,3259.2
1309,7923,514,2,20.21,3138.3
1310,6000,1816,0,7.91,287.7
1311,3252,1913,0,5.39,2679.9
1312,2592,1557,2,17.97,4207.05
1313,4076,239,0,30.65,2256.6
1314,8022,273,1,28.48,2707.92
1315,7242,1225,0,15.41,1918.2
1316,4146,1046,0,9.64,279.9
1317,1208,1379,2,5.08,431.55
1318,6225,974,0,18.67,1673.4
1319,1706,690,0,20.61,1998.0
1320,5456,1123,2,28.79,3867.75
1321,1889,193,1,24.37,2008.08
1322,617,1652,2,36.93,497.25
1323,7810,137,1,32.53,3215.88
1324,1808,1971,1,23.84,320.76
1325,8735,844,2,8.42,3191.85
1326,6660,880,2,31.85,2862.9
1327,2756,1337,2,32.1,2997.0
1328,4671,1108,0,29.15,410.4
1329,1807,1266,2,13.02,3088.8
1330,9309,542,2,28.04,476.55
1331,3102,417,1,36.45,3184.56
1332,7158,56,0,32.6,2578.5
1333,4315,1233,1,30.21,2468.52
1334,2649,1552,2,22.61,607.05
1335,4473,1412,2,7.89,497.25
1336,639,1991,2,7.25,233.1
1337,3103,392,1,28.98,123.84
1338,3113,1512,0,2.17,343.8
1339,9297,1016,0,22.99,2962.2
1340,7102,1590,0,29.62,267.3
1341,4720,1324,1,39.98,230.04
1342,5468,59,1,27.61,2104.2
1343,6589,353,0,14.65,410.4
1344,1034,1193,1,12.53,522.36
1345,7995,931,0,17.77,279.9
1346,6945,1501,2,19.3,645.3
1347,7904,894,0,34.94,267.3
1348,6832,1503,1,37.5,3365.64
1349,5626,18,2,19.22,4019.85
1350,1054,1924,0,30.87,363.6
1351,8524,886,2,32.93,2862.9
1352,5275,1744,1,27.54,2510.64
1353,7450,834,2,35.97,116.55
1354,2355,1753,2,15.57,4568.4
1355,8655,106,1,31.7,2789.64
1356,7527,1804,2,9.75,2997.0
1357,7470,1785,1,27.02,172.44
1358,569,371,2,25.79,190.8
1359,4381,392,1,7.02,123.84
1360,802,1365,0,34.99,2653.8
1361,4212,1543,0,37.88,363.6
1362,9029,538,0,10.06,155.4
1363,7684,705,2,0.54,3138.3
1364,7592,729,0,22.83,1918.2
1365,98,957,0,23.65,287.7
1366,8364,111,0,16.55,410.4
1367,6907,756,0,1.37,3259.2
1368,4937,977,0,30.17,2962.2
1369,1856,245,1,1.33,345.24
1370,5632,1673,0,16.87,1908.6
1371,7550,1578,0,39.62,3045.6
1372,7101,1232,0,26.29,363.6
1373,1224,698,1,36.41,2510.64
1374,5611,11,1,38.06,3184.56
1375,3909,1677,2,15.1,3088.8
1376,3544,6,0,26.63,127.2
1377,4426,1524,0,29.67,404.7
1378,3958,35,2,27.46,593.1
1379,2431,1485,0,19.01,2679.9
1380,5543,847,0,39.52,3045.6
1381,537,1929,0,20.0,263.7
1382,3015,1491,2,22.39,3103.65
1383,6060,1226,1,4.87,123.84
1384,9047,158,0,22.6,363.6
1385,8924,55,0,25.27,2256.6
1386,484,1870,1,31.16,167.04
1387,3951,1280,1,1.9,2301.84
1388,2009,971,1,28.53,335.88
1389,7809,531,0,20.91,155.4
1390,4583,1179,1,12.97,2235.96
1391,256,1638,0,34.15,191.7
1392,1269,1228,0,14.63,331.5
1393,4322,1740,1,14.58,2789.64
1394,1746,1493,1,31.93,2789.64
1395,9438,192,2,5.04,3103.65
1396,3774,426,0,0.62,2804.7
1397,2617,1868,2,39.63,533.25
1398,5049,1,0,34.55,155.4
1399,7753,732,0,17.92,410.4
1400,1516,1724,2,10.69,331.65
1401,1713,101,1,17.55,436.32
1402,9769,726,2,2.5,400.95
1403,9849,245,2,20.52,431.55
1404,9600,111,1,24.67,492.48
1405,6911,317,2,36.22,515.7
1406,8022,1756,1,30.33,2553.48
1407,6753,448,1,35.21,2235.96
1408,9228,673,2,19.35,419.85
1409,7336,677,2,10.13,419.85
1410,6088,1047,1,6.3,167.04
1411,1933,417,1,3.77,3184.56
1412,4731,307,1,2.82,3502.8
1413,3913,1814,2,11.6,645.3
1414,2786,1738,0,7.92,2919.0
1415,347,914,2,0.51,400.95
1416,2214,874,1,4.77,2290.32
1417,5029,1261,0,4.24,2256.6
1418,8461,1533,0,38.87,2962.2
1419,5770,1162,1,9.0,2468.52
1420,8005,1269,0,6.8,2578.5
1421,4285,968,0,33.87,2059.2
1422,4931,1013,2,20.29,533.25
1423,5451,1066,0,17.22,287.7
1424,6731,1556,1,1.79,3184.56
1425,5131,262,0,33.2,191.7
1426,9467,1453,2,5.36,615.6
1427,6168,76,0,15.39,191.7
1428,5185,138,0,19.49,1918.2
1429,4709,142,0,5.75,2919.0
1430,848,943,2,15.57,4888.8
1431,9942,292,2,26.83,2510.1
1432,7512,420,1,39.84,265.32
1433,8827,916,2,15.23,497.25
1434,3790,637,2,3.05,190.8
1435,9413,975,1,20.52,522.36
1436,6789,1908,2,36.41,3487.05
1437,7764,828,0,35.11,2872.8
1438,4535,561,1,5.44,436.32
1439,6063,596,0,38.21,2059.2
1440,1382,1724,0,3.42,221.1
1441,8791,1210,2,7.1,2877.3
1442,5437,1010,2,24.44,3191.85
1443,4830,439,2,14.14,4309.2
1444,906,658,0,6.64,331.5
1445,1879,142,1,23.85,3502.8
1446,2774,159,0,36.91,1918.2
1447,8337,1700,1,31.52,2008.08
1448,7953,1688,1,11.49,2471.04
1449,1532,231,0,16.05,1998.0
1450,5143,545,2,37.15,4207.05
1451,2333,441,2,29.51,3400.2
1452,5196,1843,2,18.8,2630.25
1453,4311,617,0,22.53,2069.1
1454,5394,473,2,4.32,3980.7
1455,8475,202,1,20.49,3365.64
1456,4148,96,2,29.49,3487.05
1457,8558,478,0,11.62,2057.1
1458,5346,507,0,2.41,3259.2
1459,7270,236,2,9.92,4443.3
1460,7325,1294,1,17.93,2235.96
1461,6550,1772,0,37.09,343.8
1462,9649,1110,0,12.09,279.9
1463,6161,1004,2,11.04,233.1
1464,4441,1948,1,17.13,2397.6
1465,2123,564,0,21.78,2256.6
1466,8480,485,2,37.87,593.1
1467,3988,931,0,11.7,279.9
1468,4916,22,2,7.96,116.55
1469,9714,544,0,25.22,1908.6
1470,5641,1621,1,29.03,3911.04
1471,8430,25,0,6.06,2127.9
1472,9671,1399,1,13.0,522.36
1473,8025,1584,1,30.26,485.64
1474,4659,1514,0,3.6,3045.6
1475,6923,1186,2,3.7,431.55
1476,8890,1101,0,12.5,2069.1
1477,845,283,0,39.43,363.6
1478,3494,581,1,17.39,3502.8
1479,4552,291,2,5.12,3487.05
1480,8745,784,0,22.28,103.2
1481,5213,252,2,25.6,431.55
1482,1572,1790,2,38.35,3867.75
1483,4963,810,1,21.47,381.24
1484,2708,701,0,0.8,395.4
1485,3200,322,0,35.47,395.4
1486,5535,336,0,19.42,331.5
1487,2242,473,2,13.08,3980.7
1488,1183,742,2,7.71,419.85
1489,3533,404,2,1.77,154.8
1490,726,90,1,38.73,2235.96
1491,5150,792,1,37.96,186.48
1492,7690,1508,2,33.89,2630.25
1493,2813,994,1,21.07,2301.84
1494,7972,741,2,5.36,3384.9
1495,6865,1738,1,33.74,3502.8
1496,3587,734,1,28.77,397.8
1497,2436,872,2,28.53,3867.75
1498,5381,674,0,4.27,1673.4
1499,439,1794,0,32.02,2804.7
1500,8799,376,1,23.95,152.64
1501,7852,1223,2,34.16,3085.65
1502,8120,1892,1,18.04,2468.52
1503,3813,1837,2,26.98,4443.3
1504,7083,946,0,7.09,103.2
1505,3119,1691,1,37.94,2553.48
1506,4341,192,1,12.77,2482.92
1507,2012,1475,2,0.13,545.4
1508,7390,1753,0,32.91,3045.6
1509,9653,332,2,22.81,2794.95
1510,1398,1306,2,34.66,652.95
1511,8969,964,0,21.42,343.8
1512,1175,1969,0,0.63,2962.2
1513,9827,425,0,35.37,2324.7
1514,7381,1825,2,34.78,208.8
1515,8654,20,2,13.69,3088.8
1516,2358,1659,0,16.55,430.2
1517,2382,1504,0,7.22,2059.2
1518,5105,1064,1,30.89,426.6
1519,1714,761,1,28.36,230.04
1520,2228,1662,1,38.85,2553.48
1521,8850,1477,2,9.77,2997.0
1522,2491,7,0,36.79,1918.2
1523,1546,560,0,31.74,77.7
1524,6345,1516,2,34.98,233.1
1525,6848,1752,1,21.71,172.44
1526,7163,1464,1,13.49,2468.52
1527,4541,716,1,16.93,2789.64
1528,7974,703,1,2.37,2235.96
1529,3433,466,1,5.98,172.44
